User_1,Mentions,Conative,User_2
stefanybarretopatriota,realcandaceowens,"('usa', 'hours')",pamela_oficial_youtuber
stefanybarretopatriota,realcandaceowens,"('hours', 'values')",pamela_oficial_youtuber
stefanybarretopatriota,realcandaceowens,"('values', 'comnikolas')",pamela_oficial_youtuber
stefanybarretopatriota,realcandaceowens,"('woman', 'wheelchair')",pamela_oficial_youtuber
stefanybarretopatriota,realcandaceowens,"('wheelchair', 'starts')",pamela_oficial_youtuber
stefanybarretopatriota,realcandaceowens,"('starts', 'walk')",pamela_oficial_youtuber
stefanybarretopatriota,realdailywire,"('walk', 'believe')",pamela_oficial_youtuber
stefanybarretopatriota,realdailywire,"('believe', 'miracles')",pamela_oficial_youtuber
stefanybarretopatriota,realdailywire,"('miracles', 'glory')",pamela_oficial_youtuber
stefanybarretopatriota,realdailywire,"('glory', 'god')",pamela_oficial_youtuber
stefanybarretopatriota,realdailywire,"('god', 'happens')",pamela_oficial_youtuber
stefanybarretopatriota,realdailywire,"('happens', 'revival')",pamela_oficial_youtuber
stefanybarretopatriota,realdailywire,"('revival', 'already')",pamela_oficial_youtuber
stefanybarretopatriota,realdailywire,"('already', 'lasts')",pamela_oficial_youtuber
stefanybarretopatriota,realdailywire,"('lasts', 'hours')",pamela_oficial_youtuber
stefanybarretopatriota,realdailywire,"('hours', 'woman')",pamela_oficial_youtuber
stefanybarretopatriota,realdailywire,"('woman', 'wheelchair')",pamela_oficial_youtuber
stefanybarretopatriota,realdailywire,"('wheelchair', 'began')",pamela_oficial_youtuber
stefanybarretopatriota,realdailywire,"('began', 'walk')",pamela_oficial_youtuber
stefanybarretopatriota,realdonaldtrump,"('walk', 'beautiful')",pamela_oficial_youtuber
stefanybarretopatriota,realdonaldtrump,"('beautiful', 'god')",pamela_oficial_youtuber
stefanybarretopatriota,realdonaldtrump,"('god', 'values')",pamela_oficial_youtuber
stefanybarretopatriota,realdonaldtrump,"('values', 'comnikolas')",pamela_oficial_youtuber
stefanybarretopatriota,realdonaldtrump,"('international', 'court')",brancarjrio
stefanybarretopatriota,realdonaldtrump,"('court', 'innocent')",brancarjrio
stefanybarretopatriota,realdonaldtrump,"('innocent', 'patriots')",brancarjrio
stefanybarretopatriota,realdonaldtrump,"('patriots', 'released')",brancarjrio
stefanybarretopatriota,realdonaldtrump,"('released', 'first')",brancarjrio
stefanybarretopatriota,realdonaldtrump,"('first', 'time')",brancarjrio
stefanybarretopatriota,realdonaldtrump,"('time', 'many')",brancarjrio
stefanybarretopatriota,realdonaldtrump,"('many', 'seeing')",brancarjrio
stefanybarretopatriota,realdonaldtrump,"('seeing', 'powerful')",brancarjrio
princysharon,relief,"('powerful', 'organ')",brancarjrio
gonzaga_wg,Reuters,"('organ', 'worklula')",brancarjrio
rosana_n_b,ricardohortade,"('worklula', 'xando')",brancarjrio
rodrigopaivarj,RODRIGOPAIVARJ,"('xando', 'usurper')",brancarjrio
rodrigopaivarj,RODRIGOPAIVARJ,"('usurper', 'government')",brancarjrio
dbtlessa,showdavida,"('government', 'accused')",brancarjrio
princysharon,skynews,"('accused', 'denounced')",brancarjrio
stefanybarretopatriota,stefanybarretopatriota,"('denounced', 'crimes')",brancarjrio
stefanybarretopatriota,stefanybarretopatriota,"('crimes', 'humanity')",brancarjrio
stefanybarretopatriota,stefanybarretopatriota,"('humanity', 'concentration')",brancarjrio
stefanybarretopatriota,stefanybarretopatriota,"('concentration', 'camps')",brancarjrio
stefanybarretopatriota,stefanybarretopatriota,"('camps', 'many')",brancarjrio
stefanybarretopatriota,stefanybarretopatriota,"('many', 'deaths')",brancarjrio
stefanybarretopatriota,stefanybarretopatriota,"('deaths', 'thereetc')",brancarjrio
stefanybarretopatriota,stefanybarretopatriota,"('thereetc', 'complying')",brancarjrio
stefanybarretopatriota,stefanybarretopatriota,"('complying', 'part')",brancarjrio
stefanybarretopatriota,stefanybarretopatriota,"('part', 'lets')",brancarjrio
stefanybarretopatriota,stefanybarretopatriota,"('lets', 'disclose')",brancarjrio
stefanybarretopatriota,stefanybarretopatriota,"('dictatorship', 'end')",rivelinokarpinski
stefanybarretopatriota,stefanybarretopatriota,"('forget', 'border')",dbtlessa
gonzaga_wg,TheNation,"('border', 'house')",dbtlessa
gonzaga_wg,TheWallStreetJournal,"('house', 'representatives')",dbtlessa
gonzaga_wg,TheWashingtonPost,"('representatives', 'senate')",dbtlessa
gonzaga_wg,Times,"('senate', 'began')",dbtlessa
gonzaga_wg,TorontoStar,"('began', 'attack')",dbtlessa
liliusa_,turningpointusa,"('attack', 'legislative')",dbtlessa
tvn.piaui,TVNPiauÃ­,"('legislative', 'police')",dbtlessa
gonzaga_wg,USAToday,"('police', 'sunday')",dbtlessa
gonzaga_wg,Vox,"('sunday', 'marked')",dbtlessa
stefanybarretopatriota,withregram,"('marked', 'coup')",dbtlessa
stefanybarretopatriota,withregram,"('coup', 'vandalism')",dbtlessa
stefanybarretopatriota,withregram,"('vandalism', 'headquarters')",dbtlessa
stefanybarretopatriota,withregram,"('headquarters', 'three')",dbtlessa
stefanybarretopatriota,withregram,"('three', 'powers')",dbtlessa
stefanybarretopatriota,withregram,"('powers', 'brasiliaand')",dbtlessa
stefanybarretopatriota,withregram,"('brasiliaand', 'shows')",dbtlessa
stefanybarretopatriota,withregram,"('shows', 'unpublished')",dbtlessa
stefanybarretopatriota,withregram,"('unpublished', 'records')",dbtlessa
stefanybarretopatriota,withregram,"('records', 'dozen')",dbtlessa
stefanybarretopatriota,withregram,"('dozen', 'agents')",dbtlessa
stefanybarretopatriota,withregram,"('agents', 'facing')",dbtlessa
stefanybarretopatriota,withregram,"('facing', 'invaders')",dbtlessa
,,"('invaders', 'horde')",dbtlessa
,,"('horde', 'protect')",dbtlessa
,,"('protect', 'national')",dbtlessa
,,"('national', 'congress')",dbtlessa
,,"('congress', 'congratulations')",dbtlessa
,,"('congratulations', 'legislative')",dbtlessa
,,"('legislative', 'police')",dbtlessa
,,"('police', 'effort')",dbtlessa
,,"('effort', 'courage')",dbtlessa
,,"('courage', 'complete')",dbtlessa
,,"('complete', 'report')",dbtlessa
,,"('report', 'website')",dbtlessa
,,"('website', 'gcombrfantastico')",dbtlessa
,,"('gcombrfantastico', 'recognize')",dbtlessa
,,"('recognize', 'know')",dbtlessa
,,"('know', 'someonereport')",dbtlessa
,,"('someonereport', 'denunciagovbr')",dbtlessa
,,"('denunciagovbr', 'intervention')",dbtlessa
,,"('large', 'revival')",pamela_oficial_youtuber
,,"('revival', 'lasts')",pamela_oficial_youtuber
,,"('lasts', 'hours')",pamela_oficial_youtuber
,,"('hours', 'happening')",pamela_oficial_youtuber
,,"('happening', 'us')",pamela_oficial_youtuber
,,"('us', 'church')",pamela_oficial_youtuber
,,"('church', 'see')",pamela_oficial_youtuber
,,"('see', 'signs')",pamela_oficial_youtuber
,,"('signs', 'jesus')",pamela_oficial_youtuber
,,"('jesus', 'coming')",pamela_oficial_youtuber
,,"('coming', 'back')",pamela_oficial_youtuber
,,"('back', 'values')",pamela_oficial_youtuber
,,"('values', 'comnikolas')",pamela_oficial_youtuber
,,"('system', 'elects')",dnadaverdade
,,"('elects', 'never')",dnadaverdade
,,"('never', 'give')",dnadaverdade
,,"('give', 'brazil')",dnadaverdade
,,"('brazil', 'lula')",dnadaverdade
,,"('listen', 'carefully')",cristina.langer
,,"('carefully', 'health')",cristina.langer
,,"('health', 'stake')",cristina.langer
,,"('urgent', 'news')",carlosviana
,,"('news', 'protesters')",carlosviana
,,"('protesters', 'arrested')",carlosviana
,,"('arrested', 'brasilia')",carlosviana
,,"('brasilia', 'intervention')",carlosviana
,,"('media', 'judiciary')",pauloavila1668
,,"('judiciary', 'sick')",pauloavila1668
,,"('urgente', 'posted')",stefanybarretopatriota
,,"('posted', 'compartil')",stefanybarretopatriota
,,"('compartil', 'world')",stefanybarretopatriota
,,"('world', 'knowposted')",stefanybarretopatriota
,,"('knowposted', 'share')",stefanybarretopatriota
,,"('share', 'everywhere')",stefanybarretopatriota
,,"('everywhere', 'tag')",stefanybarretopatriota
,,"('tag', 'everyone')",stefanybarretopatriota
,,"('everyone', 'get')",stefanybarretopatriota
,,"('get', 'network')",stefanybarretopatriota
,,"('urgente', 'posted')",stefanybarretopatriota
,,"('posted', 'compartil')",stefanybarretopatriota
,,"('compartil', 'world')",stefanybarretopatriota
,,"('world', 'knowposted')",stefanybarretopatriota
,,"('knowposted', 'share')",stefanybarretopatriota
,,"('share', 'everywhere')",stefanybarretopatriota
,,"('everywhere', 'tag')",stefanybarretopatriota
,,"('tag', 'everyone')",stefanybarretopatriota
,,"('everyone', 'get')",stefanybarretopatriota
,,"('get', 'network')",stefanybarretopatriota
,,"('urgente', 'posted')",stefanybarretopatriota
,,"('posted', 'compartil')",stefanybarretopatriota
,,"('compartil', 'world')",stefanybarretopatriota
,,"('world', 'knowposted')",stefanybarretopatriota
,,"('knowposted', 'share')",stefanybarretopatriota
,,"('share', 'everywhere')",stefanybarretopatriota
,,"('everywhere', 'tag')",stefanybarretopatriota
,,"('tag', 'everyone')",stefanybarretopatriota
,,"('everyone', 'get')",stefanybarretopatriota
,,"('get', 'network')",stefanybarretopatriota
,,"('urgente', 'posted')",stefanybarretopatriota
,,"('posted', 'compartil')",stefanybarretopatriota
,,"('compartil', 'world')",stefanybarretopatriota
,,"('world', 'knowposted')",stefanybarretopatriota
,,"('knowposted', 'share')",stefanybarretopatriota
,,"('share', 'everywhere')",stefanybarretopatriota
,,"('everywhere', 'tag')",stefanybarretopatriota
,,"('tag', 'everyone')",stefanybarretopatriota
,,"('everyone', 'get')",stefanybarretopatriota
,,"('get', 'network')",stefanybarretopatriota
,,"('urgente', 'posted')",stefanybarretopatriota
,,"('posted', 'compartil')",stefanybarretopatriota
,,"('compartil', 'world')",stefanybarretopatriota
,,"('world', 'knowposted')",stefanybarretopatriota
,,"('knowposted', 'share')",stefanybarretopatriota
,,"('share', 'everywhere')",stefanybarretopatriota
,,"('everywhere', 'tag')",stefanybarretopatriota
,,"('tag', 'everyone')",stefanybarretopatriota
,,"('everyone', 'get')",stefanybarretopatriota
,,"('get', 'network')",stefanybarretopatriota
,,"('president', 'bolsonaros')",brancarjrio
,,"('bolsonaros', 'first')",brancarjrio
,,"('first', 'year')",brancarjrio
,,"('year', 'said')",brancarjrio
,,"('said', 'globo')",brancarjrio
,,"('urgente', 'posted')",stefanybarretopatriota
,,"('posted', 'compartil')",stefanybarretopatriota
,,"('compartil', 'world')",stefanybarretopatriota
,,"('world', 'knowposted')",stefanybarretopatriota
,,"('knowposted', 'share')",stefanybarretopatriota
,,"('share', 'everywhere')",stefanybarretopatriota
,,"('everywhere', 'tag')",stefanybarretopatriota
,,"('tag', 'everyone')",stefanybarretopatriota
,,"('everyone', 'get')",stefanybarretopatriota
,,"('get', 'network')",stefanybarretopatriota
,,"('psalm', 'david')",lauradmonaco
,,"('david', 'declared')",lauradmonaco
,,"('declared', 'waited')",lauradmonaco
,,"('waited', 'patiently')",lauradmonaco
,,"('patiently', 'lord')",lauradmonaco
,,"('lord', 'bent')",lauradmonaco
,,"('bent', 'heard')",lauradmonaco
,,"('heard', 'cry')",lauradmonaco
,,"('cry', 'lets')",lauradmonaco
,,"('lets', 'cryreturn')",lauradmonaco
,,"('cryreturn', 'eyes')",lauradmonaco
,,"('eyes', 'helponly')",lauradmonaco
,,"('helponly', 'guide')",lauradmonaco
,,"('guide', 'us')",lauradmonaco
,,"('us', 'enable')",lauradmonaco
,,"('enable', 'us')",lauradmonaco
,,"('us', 'fill')",lauradmonaco
,,"('fill', 'us')",lauradmonaco
,,"('us', 'wisdom')",lauradmonaco
,,"('wisdom', 'thanks')",lauradmonaco
,,"('thanks', 'jesus')",lauradmonaco
,,"('jesus', 'love')",lauradmonaco
,,"('love', 'thank')",lauradmonaco
,,"('thank', 'beautiful')",lauradmonaco
,,"('beautiful', 'people')",lauradmonaco
,,"('people', 'god')",lauradmonaco
,,"('god', 'word')",lauradmonaco
,,"('urgente', 'posted')",stefanybarretopatriota
,,"('posted', 'compartil')",stefanybarretopatriota
,,"('compartil', 'world')",stefanybarretopatriota
,,"('world', 'knowposted')",stefanybarretopatriota
,,"('knowposted', 'share')",stefanybarretopatriota
,,"('share', 'everywhere')",stefanybarretopatriota
,,"('everywhere', 'tag')",stefanybarretopatriota
,,"('tag', 'everyone')",stefanybarretopatriota
,,"('everyone', 'get')",stefanybarretopatriota
,,"('get', 'network')",stefanybarretopatriota
,,"('images', 'say')",humansoftheamazon
,,"('say', 'words')",humansoftheamazon
,,"('words', 'protesters')",humansoftheamazon
,,"('protesters', 'trapped')",humansoftheamazon
,,"('trapped', 'stadium')",humansoftheamazon
